data,produto,vendas,preco_unitario
2024-11-13,Cabo USB,10,31
2024-11-13,Cabo USB,13,74
2024-11-14,Película,2,32
2024-11-14,Celular,15,2054
2024-11-14,Celular,11,1267
2024-11-14,Película,7,34
2024-11-14,Película,6,26
2024-11-14,Celular,15,1718
2024-11-14,Capinha,10,82
2024-11-14,Relógio Smart,17,961
2024-11-14,Capinha,13,66
2024-11-14,Fone,5,233
2024-11-14,Carregador,17,93
2024-11-14,Celular,13,1179
2024-11-15,Capinha,19,54
2024-11-15,Capinha,12,80
2024-11-15,Carregador,6,72
2024-11-15,Relógio Smart,10,649
2024-11-15,Celular,6,1230
2024-11-15,Carregador,12,40
2024-11-15,Película,5,12
2024-11-15,Capinha,18,54
2024-11-15,Caixa de Som,2,567
2024-11-15,Fone,10,95
2024-11-15,Caixa de Som,2,200
2024-11-15,Celular,10,2800
2024-11-15,Relógio Smart,15,1327
2024-11-15,Fone,19,171
2024-11-15,Celular,8,1671
2024-11-15,Carregador,12,58
2024-11-16,Fone,11,238
2024-11-16,Relógio Smart,6,1425
2024-11-16,Cabo USB,17,21
2024-11-16,Carregador,1,136
2024-11-16,Película,12,40
2024-11-16,Cabo USB,13,56
2024-11-16,Película,10,20
2024-11-16,Capinha,16,68
2024-11-16,Caixa de Som,15,416
2024-11-16,Celular,16,1824
2024-11-16,Capinha,7,80
2024-11-16,Relógio Smart,17,934
2024-11-17,Caixa de Som,7,173
2024-11-17,Capinha,18,91
2024-11-17,Relógio Smart,10,336
2024-11-17,Celular,19,2506
2024-11-17,Capinha,2,76
2024-11-17,Relógio Smart,16,1303
2024-11-17,Cabo USB,15,46
2024-11-17,Fone,10,72
2024-11-17,Cabo USB,4,32
2024-11-17,Celular,11,1132
2024-11-17,Película,4,45
2024-11-18,Celular,19,1767
2024-11-18,Fone,5,61
2024-11-18,Fone,19,142
2024-11-18,Fone,3,199
2024-11-18,Carregador,9,52
2024-11-18,Cabo USB,2,44
2024-11-18,Cabo USB,6,47
2024-11-18,Celular,15,2129
2024-11-18,Película,6,14
2024-11-18,Película,13,33
2024-11-18,Relógio Smart,18,958
2024-11-18,Celular,4,2788
2024-11-18,Caixa de Som,9,128
2024-11-18,Celular,19,2231
2024-11-18,Capinha,19,81
2024-11-19,Capinha,6,89
2024-11-19,Caixa de Som,9,477
2024-11-19,Celular,4,2887
2024-11-19,Celular,18,2984
2024-11-19,Película,7,29
2024-11-19,Carregador,10,82
2024-11-19,Fone,6,99
2024-11-19,Capinha,13,90
2024-11-19,Capinha,16,82
2024-11-19,Carregador,9,141
2024-11-19,Relógio Smart,14,1098
2024-11-19,Carregador,7,127
2024-11-19,Capinha,18,76
2024-11-19,Cabo USB,15,25
2024-11-19,Capinha,17,37
2024-11-19,Celular,15,1494
2024-11-20,Fone,14,221
2024-11-20,Película,6,13
2024-11-20,Fone,7,158
2024-11-20,Capinha,8,99
2024-11-20,Capinha,1,82
2024-11-20,Capinha,11,37
2024-11-20,Cabo USB,7,31
2024-11-20,Capinha,13,35
2024-11-20,Capinha,8,21
2024-11-20,Caixa de Som,19,486
2024-11-20,Cabo USB,17,17
2024-11-20,Carregador,19,121
2024-11-20,Fone,16,155
2024-11-20,Cabo USB,17,78
2024-11-21,Fone,4,110
2024-11-21,Película,19,49
2024-11-21,Cabo USB,5,76
2024-11-21,Cabo USB,18,40
2024-11-21,Fone,2,201
2024-11-21,Carregador,13,133
2024-11-21,Carregador,14,56
2024-11-21,Celular,12,1127
2024-11-21,Película,1,21
2024-11-22,Película,19,45
2024-11-22,Carregador,16,125
2024-11-22,Carregador,1,103
2024-11-22,Fone,8,139
2024-11-22,Película,4,14
2024-11-22,Relógio Smart,15,1356
2024-11-22,Capinha,2,82
2024-11-22,Capinha,14,87
2024-11-22,Cabo USB,4,27
2024-11-22,Película,6,31
2024-11-22,Celular,14,1065
2024-11-22,Capinha,2,65
2024-11-22,Celular,5,1213
2024-11-22,Celular,2,2589
2024-11-22,Capinha,15,67
2024-11-23,Capinha,10,30
2024-11-23,Capinha,3,96
2024-11-23,Película,17,28
2024-11-23,Película,12,29
2024-11-23,Cabo USB,3,31
2024-11-23,Celular,19,1258
2024-11-23,Capinha,5,64
2024-11-23,Película,10,12
2024-11-23,Celular,13,1515
2024-11-23,Celular,2,2262
2024-11-23,Celular,10,1799
2024-11-23,Capinha,7,26
2024-11-23,Caixa de Som,18,501
2024-11-24,Capinha,18,64
2024-11-24,Película,10,14
2024-11-24,Capinha,2,52
2024-11-24,Capinha,6,77
2024-11-24,Carregador,5,91
2024-11-24,Fone,6,259
2024-11-24,Celular,16,1772
2024-11-24,Celular,11,2178
2024-11-24,Película,17,10
2024-11-24,Celular,4,1999
2024-11-24,Fone,14,267
2024-11-25,Película,1,19
2024-11-25,Fone,16,91
2024-11-25,Capinha,16,89
2024-11-25,Película,16,29
2024-11-25,Capinha,16,78
2024-11-25,Capinha,1,38
2024-11-25,Película,12,10
2024-11-25,Capinha,17,62
2024-11-25,Capinha,4,42
2024-11-25,Película,13,49
2024-11-25,Fone,12,298
2024-11-25,Celular,16,2359
2024-11-25,Celular,6,1712
2024-11-25,Película,5,38
2024-11-25,Fone,4,222
2024-11-26,Película,11,39
2024-11-26,Caixa de Som,18,132
2024-11-26,Fone,1,125
2024-11-26,Película,15,14
2024-11-26,Película,4,40
2024-11-26,Película,19,13
2024-11-26,Carregador,16,132
2024-11-26,Capinha,5,99
2024-11-26,Celular,6,2877
2024-11-26,Caixa de Som,18,412
2024-11-26,Fone,17,249
2024-11-26,Celular,4,1728
2024-11-26,Fone,7,299
2024-11-27,Relógio Smart,15,1143
2024-11-27,Relógio Smart,4,821
2024-11-27,Caixa de Som,4,500
2024-11-27,Celular,19,2612
2024-11-27,Relógio Smart,10,1452
2024-11-27,Celular,4,1833
2024-11-27,Capinha,11,91
2024-11-27,Fone,13,154
2024-11-27,Carregador,4,112
2024-11-27,Capinha,6,35
2024-11-28,Celular,1,1018
2024-11-28,Capinha,4,66
2024-11-28,Celular,18,2647
2024-11-28,Capinha,4,85
2024-11-28,Celular,4,2447
2024-11-28,Capinha,5,29
2024-11-28,Película,13,24
2024-11-28,Fone,18,86
2024-11-28,Cabo USB,5,16
2024-11-28,Capinha,10,95
2024-11-28,Celular,9,2214
2024-11-28,Celular,1,2395
2024-11-28,Capinha,7,71
2024-11-28,Relógio Smart,11,273
2024-11-29,Celular,5,1852
2024-11-29,Celular,15,1490
2024-11-29,Cabo USB,9,72
2024-11-29,Película,13,38
2024-11-29,Película,1,19
2024-11-29,Capinha,4,95
2024-11-29,Carregador,6,89
2024-11-29,Celular,3,2550
2024-11-29,Capinha,16,75
2024-11-29,Capinha,18,83
2024-11-29,Fone,6,224
2024-11-29,Capinha,14,97
2024-11-29,Relógio Smart,12,648
2024-11-29,Capinha,19,98
2024-11-29,Celular,13,2560
2024-11-29,Fone,9,155
2024-11-29,Carregador,17,58
2024-11-29,Capinha,16,40
2024-11-29,Película,15,33
2024-11-30,Película,9,48
2024-11-30,Caixa de Som,5,398
2024-11-30,Película,14,47
2024-11-30,Caixa de Som,4,386
2024-11-30,Capinha,1,90
2024-11-30,Cabo USB,8,40
2024-11-30,Película,2,41
2024-11-30,Fone,12,275
2024-11-30,Celular,1,2146
2024-11-30,Relógio Smart,1,685
2024-11-30,Cabo USB,7,25
2024-11-30,Fone,4,126
2024-11-30,Cabo USB,1,57
2024-11-30,Celular,15,1980
2024-11-30,Celular,8,2530
2024-11-30,Celular,4,2808
2024-11-30,Celular,13,2104
2024-12-01,Celular,18,2103
2024-12-01,Celular,18,1399
2024-12-01,Cabo USB,5,32
2024-12-01,Fone,16,172
2024-12-01,Celular,8,1246
2024-12-01,Capinha,14,58
2024-12-01,Carregador,15,81
2024-12-01,Fone,12,132
2024-12-01,Celular,10,2054
2024-12-01,Película,6,34
2024-12-01,Capinha,4,92
2024-12-02,Capinha,6,24
2024-12-02,Celular,10,1220
2024-12-02,Carregador,10,146
2024-12-02,Capinha,3,66
2024-12-02,Carregador,4,144
2024-12-02,Celular,17,2622
2024-12-02,Capinha,14,57
2024-12-02,Cabo USB,18,72
2024-12-02,Carregador,3,85
2024-12-02,Película,6,16
2024-12-02,Celular,7,1663
2024-12-02,Relógio Smart,6,1251
2024-12-03,Película,1,19
2024-12-03,Celular,14,2614
2024-12-03,Celular,17,1616
2024-12-03,Celular,18,2013
2024-12-03,Cabo USB,17,73
2024-12-03,Celular,11,1242
2024-12-03,Película,4,36
2024-12-03,Celular,7,1474
2024-12-04,Celular,8,1287
2024-12-04,Carregador,13,67
2024-12-04,Película,2,34
2024-12-04,Fone,16,235
2024-12-04,Capinha,8,78
2024-12-04,Carregador,6,124
2024-12-04,Relógio Smart,19,868
2024-12-04,Fone,6,187
2024-12-04,Fone,6,57
2024-12-04,Capinha,12,55
2024-12-04,Capinha,13,51
2024-12-04,Carregador,17,109
2024-12-05,Caixa de Som,8,519
2024-12-05,Capinha,13,78
2024-12-05,Capinha,8,59
2024-12-05,Capinha,5,28
2024-12-05,Película,12,42
2024-12-05,Fone,8,153
2024-12-05,Caixa de Som,13,496
2024-12-05,Película,16,12
2024-12-05,Película,14,42
2024-12-05,Cabo USB,6,74
2024-12-05,Fone,16,122
2024-12-05,Carregador,18,108
2024-12-05,Película,8,32
2024-12-05,Carregador,16,52
2024-12-05,Película,8,25
2024-12-06,Capinha,15,69
2024-12-06,Película,3,46
2024-12-06,Capinha,3,95
2024-12-06,Película,18,14
2024-12-06,Carregador,9,61
2024-12-06,Capinha,18,50
2024-12-06,Película,7,39
2024-12-06,Caixa de Som,7,529
2024-12-06,Fone,1,116
2024-12-07,Celular,11,2789
2024-12-07,Capinha,2,22
2024-12-07,Relógio Smart,3,1368
2024-12-07,Celular,10,2589
2024-12-07,Caixa de Som,18,115
2024-12-07,Película,10,27
2024-12-07,Celular,8,1341
2024-12-07,Celular,7,1161
2024-12-07,Fone,5,105
2024-12-07,Capinha,4,20
2024-12-08,Película,16,46
2024-12-08,Celular,8,1823
2024-12-08,Celular,2,2203
2024-12-08,Cabo USB,11,45
2024-12-08,Celular,6,2407
2024-12-08,Carregador,8,100
2024-12-08,Cabo USB,6,72
2024-12-08,Celular,3,2875
2024-12-08,Fone,7,136
2024-12-08,Película,10,15
2024-12-08,Fone,8,276
2024-12-08,Fone,9,217
2024-12-08,Caixa de Som,16,285
2024-12-08,Caixa de Som,14,440
2024-12-08,Película,18,31
2024-12-08,Caixa de Som,19,266
2024-12-09,Película,10,16
2024-12-09,Carregador,8,55
2024-12-09,Cabo USB,9,33
2024-12-09,Celular,7,1835
2024-12-09,Celular,12,2359
2024-12-09,Capinha,4,32
2024-12-09,Carregador,1,133
2024-12-09,Fone,15,159
2024-12-09,Carregador,14,53
2024-12-09,Fone,14,163
2024-12-09,Fone,6,175
2024-12-09,Cabo USB,12,57
2024-12-09,Capinha,1,50
2024-12-10,Cabo USB,7,64
2024-12-10,Fone,14,126
2024-12-10,Celular,15,2018
2024-12-10,Capinha,9,81
2024-12-10,Capinha,1,91
2024-12-10,Caixa de Som,8,581
2024-12-10,Caixa de Som,5,501
2024-12-10,Fone,14,208
2024-12-10,Fone,8,298
2024-12-11,Cabo USB,7,23
2024-12-11,Película,10,32
2024-12-11,Capinha,14,43
2024-12-11,Capinha,13,76
2024-12-11,Película,19,26
2024-12-11,Capinha,14,99
2024-12-11,Fone,15,108
2024-12-11,Caixa de Som,17,399
2024-12-11,Celular,13,1261
2024-12-11,Cabo USB,17,29
2024-12-11,Fone,15,203
2024-12-11,Película,8,42
2024-12-11,Carregador,1,42
2024-12-11,Celular,7,1904
2024-12-11,Celular,19,2550
2024-12-11,Cabo USB,12,37
2024-12-11,Capinha,3,29
2024-12-11,Carregador,13,67
2024-12-11,Celular,8,2782
2024-12-12,Relógio Smart,3,791
2024-12-12,Celular,5,2428
2024-12-12,Capinha,9,57
2024-12-12,Cabo USB,16,46
2024-12-12,Fone,18,137
2024-12-12,Fone,5,189
2024-12-12,Celular,11,2861
2024-12-12,Fone,6,284
2024-12-12,Fone,15,214
2024-12-12,Película,14,26
2024-12-12,Cabo USB,15,62
2024-12-12,Capinha,17,76
2024-12-12,Relógio Smart,19,425
2024-12-12,Capinha,18,39
2024-12-12,Celular,5,2350
2024-12-12,Celular,18,1847
2024-12-13,Cabo USB,1,44
2024-12-13,Cabo USB,16,30
2024-12-13,Película,19,37
2024-12-13,Capinha,8,85
2024-12-13,Capinha,9,43
2024-12-13,Celular,11,1560
2024-12-13,Celular,14,2949
2024-12-13,Celular,3,1859
2024-12-13,Película,9,23
2024-12-13,Celular,6,1433
2024-12-14,Celular,10,1740
2024-12-14,Cabo USB,19,48
2024-12-14,Fone,15,292
2024-12-14,Capinha,18,86
2024-12-14,Fone,11,212
2024-12-14,Capinha,6,21
2024-12-14,Relógio Smart,2,831
2024-12-14,Cabo USB,17,79
2024-12-14,Celular,14,1148
2024-12-14,Película,12,36
2024-12-14,Caixa de Som,18,202
2024-12-14,Celular,7,1496
2024-12-14,Carregador,15,147
2024-12-15,Fone,12,249
2024-12-15,Fone,16,224
2024-12-15,Celular,16,1706
2024-12-15,Capinha,18,88
2024-12-15,Carregador,18,88
2024-12-15,Cabo USB,19,70
2024-12-15,Fone,17,249
2024-12-15,Celular,15,2272
2024-12-16,Fone,18,255
2024-12-16,Capinha,7,38
2024-12-16,Fone,2,195
2024-12-16,Carregador,17,104
2024-12-16,Celular,8,2412
2024-12-16,Capinha,13,89
2024-12-16,Película,8,31
2024-12-16,Capinha,1,63
2024-12-16,Capinha,11,67
2024-12-16,Fone,18,168
2024-12-16,Fone,16,194
2024-12-16,Cabo USB,15,65
2024-12-16,Capinha,12,34
2024-12-16,Fone,11,64
2024-12-17,Capinha,2,31
2024-12-17,Película,7,12
2024-12-17,Película,10,48
2024-12-17,Cabo USB,18,47
2024-12-17,Película,19,47
2024-12-17,Capinha,11,22
2024-12-17,Película,2,46
2024-12-17,Película,15,15
2024-12-17,Fone,17,66
2024-12-17,Carregador,18,127
2024-12-17,Película,8,40
2024-12-17,Celular,8,2030
2024-12-18,Carregador,11,149
2024-12-18,Película,13,33
2024-12-18,Fone,4,81
2024-12-18,Película,8,33
2024-12-18,Celular,16,2671
2024-12-18,Carregador,10,134
2024-12-18,Cabo USB,10,36
2024-12-18,Carregador,10,140
2024-12-18,Capinha,6,48
2024-12-19,Carregador,15,42
2024-12-19,Cabo USB,7,56
2024-12-19,Película,4,35
2024-12-19,Relógio Smart,1,1235
2024-12-19,Película,5,11
2024-12-19,Cabo USB,5,47
2024-12-19,Fone,14,57
2024-12-19,Fone,17,143
2024-12-19,Fone,18,133
2024-12-19,Película,3,15
2024-12-19,Fone,16,139
2024-12-19,Fone,17,103
2024-12-19,Celular,2,2907
2024-12-19,Fone,15,274
2024-12-20,Relógio Smart,13,1011
2024-12-20,Capinha,3,39
2024-12-20,Capinha,11,51
2024-12-20,Cabo USB,18,44
2024-12-20,Fone,9,162
2024-12-20,Carregador,10,59
2024-12-20,Cabo USB,18,43
2024-12-20,Capinha,11,35
2024-12-20,Película,11,11
2024-12-20,Película,10,34
2024-12-20,Relógio Smart,6,1019
2024-12-20,Película,9,31
2024-12-20,Celular,8,2531
2024-12-21,Fone,17,115
2024-12-21,Caixa de Som,7,438
2024-12-21,Cabo USB,15,51
2024-12-21,Celular,6,1646
2024-12-21,Capinha,2,57
2024-12-21,Celular,12,1297
2024-12-21,Película,12,37
2024-12-21,Celular,6,1532
2024-12-21,Fone,19,160
2024-12-21,Cabo USB,15,55
2024-12-21,Fone,13,225
2024-12-21,Capinha,3,87
2024-12-21,Carregador,15,120
2024-12-21,Caixa de Som,16,527
2024-12-21,Carregador,16,74
2024-12-21,Capinha,1,50
2024-12-21,Cabo USB,14,35
2024-12-21,Celular,9,1246
2024-12-21,Celular,16,1958
2024-12-21,Película,1,17
2024-12-22,Celular,12,2719
2024-12-22,Caixa de Som,18,119
2024-12-22,Fone,14,59
2024-12-22,Fone,1,150
2024-12-22,Celular,16,1330
2024-12-22,Capinha,15,33
2024-12-22,Cabo USB,1,60
2024-12-22,Celular,14,2521
2024-12-22,Celular,7,1294
2024-12-22,Capinha,19,36
2024-12-22,Celular,17,2306
2024-12-22,Fone,17,114
2024-12-22,Capinha,18,44
2024-12-23,Fone,3,224
2024-12-23,Relógio Smart,3,1397
2024-12-23,Película,18,14
2024-12-23,Caixa de Som,11,500
2024-12-23,Capinha,9,93
2024-12-23,Caixa de Som,6,461
2024-12-23,Carregador,1,96
2024-12-23,Fone,15,232
2024-12-23,Capinha,14,75
2024-12-23,Celular,14,2602
2024-12-23,Caixa de Som,3,166
2024-12-23,Caixa de Som,17,370
2024-12-23,Capinha,11,92
2024-12-23,Película,18,30
2024-12-23,Carregador,1,99
2024-12-23,Película,15,26
2024-12-23,Carregador,15,82
2024-12-23,Celular,3,2082
2024-12-23,Película,13,29
2024-12-23,Capinha,2,24
2024-12-24,Capinha,14,45
2024-12-24,Fone,19,88
2024-12-24,Caixa de Som,3,428
2024-12-24,Celular,10,1514
2024-12-24,Fone,13,174
2024-12-24,Cabo USB,15,62
2024-12-24,Fone,5,162
2024-12-24,Carregador,3,53
2024-12-24,Capinha,18,44
2024-12-24,Fone,11,177
2024-12-24,Celular,12,2594
2024-12-24,Caixa de Som,9,478
2024-12-25,Fone,8,200
2024-12-25,Capinha,8,45
2024-12-25,Película,9,45
2024-12-25,Celular,14,1019
2024-12-25,Caixa de Som,13,499
2024-12-25,Cabo USB,4,19
2024-12-25,Fone,13,220
2024-12-25,Película,3,35
2024-12-25,Carregador,14,143
2024-12-25,Fone,14,52
2024-12-25,Cabo USB,10,18
2024-12-25,Relógio Smart,17,612
2024-12-26,Celular,2,2489
2024-12-26,Carregador,3,62
2024-12-26,Celular,16,2670
2024-12-26,Película,17,22
2024-12-26,Capinha,14,41
2024-12-26,Fone,4,184
2024-12-26,Cabo USB,10,49
2024-12-26,Celular,8,2057
2024-12-26,Cabo USB,6,73
2024-12-26,Caixa de Som,3,221
2024-12-26,Celular,12,2552
2024-12-26,Película,13,16
2024-12-26,Capinha,1,39
2024-12-26,Película,1,28
2024-12-26,Película,7,10
2024-12-26,Capinha,11,25
2024-12-26,Celular,19,1744
2024-12-26,Caixa de Som,16,535
2024-12-27,Relógio Smart,16,1101
2024-12-27,Película,17,48
2024-12-27,Película,15,32
2024-12-27,Cabo USB,2,23
2024-12-27,Capinha,4,53
2024-12-27,Capinha,8,29
2024-12-27,Cabo USB,10,20
2024-12-27,Fone,15,66
2024-12-27,Capinha,11,77
2024-12-27,Caixa de Som,9,281
2024-12-27,Fone,12,180
2024-12-27,Relógio Smart,11,343
2024-12-27,Cabo USB,5,45
2024-12-27,Caixa de Som,2,328
2024-12-27,Cabo USB,19,67
2024-12-28,Caixa de Som,19,317
2024-12-28,Capinha,17,22
2024-12-28,Relógio Smart,17,1415
2024-12-28,Película,2,47
2024-12-28,Celular,17,2513
2024-12-28,Capinha,11,30
2024-12-28,Celular,18,1892
2024-12-28,Celular,1,1400
2024-12-28,Cabo USB,4,43
2024-12-28,Película,9,30
2024-12-28,Película,9,22
2024-12-28,Celular,19,1820
2024-12-29,Celular,8,2427
2024-12-29,Capinha,19,36
2024-12-29,Celular,2,2173
2024-12-29,Relógio Smart,3,890
2024-12-29,Película,5,45
2024-12-29,Capinha,5,80
2024-12-29,Relógio Smart,8,294
2024-12-29,Relógio Smart,19,323
2024-12-29,Película,17,40
2024-12-29,Relógio Smart,5,586
2024-12-29,Película,18,21
2024-12-29,Carregador,4,107
2024-12-30,Carregador,8,104
2024-12-30,Cabo USB,15,51
2024-12-30,Celular,4,1835
2024-12-30,Cabo USB,1,30
2024-12-30,Carregador,10,76
2024-12-30,Película,10,22
2024-12-30,Celular,7,2069
2024-12-30,Celular,12,2746
2024-12-30,Fone,19,74
2024-12-30,Caixa de Som,1,435
2024-12-30,Capinha,12,94
2024-12-30,Fone,15,200
2024-12-30,Película,8,15
2024-12-30,Capinha,18,78
2024-12-30,Película,7,17
2024-12-30,Fone,18,283
2024-12-30,Celular,7,1000
2024-12-30,Capinha,9,41
2024-12-30,Fone,3,275
2024-12-31,Celular,18,2660
2024-12-31,Caixa de Som,2,466
2024-12-31,Cabo USB,18,78
2024-12-31,Película,14,12
2024-12-31,Fone,14,147
2024-12-31,Carregador,14,73
2024-12-31,Cabo USB,5,43
2024-12-31,Fone,9,127
2024-12-31,Capinha,16,98
2024-12-31,Celular,14,2071
2024-12-31,Fone,15,252
2024-12-31,Capinha,4,21
2024-12-31,Carregador,12,96
2024-12-31,Fone,1,51
2024-12-31,Película,11,14
2024-12-31,Celular,15,1316
